nodeId:ID,:LABEL,name,ma_dieu,phien_ban,noi_dung
khainiem_congtrinhphucvudoisong,KhaiNiem,công trình phục vụ đời sống,,,
khainiem_dientichthuadat,KhaiNiem,diện tích thửa đất,,,
khainiem_hanmucgiaodat,KhaiNiem,hạn mức giao đất,,,
khainiem_datoduoctcapgiaychungnhan,KhaiNiem,đất ở được cấp Giấy chứng nhận,,,
khainiem_giaytochungminhnoptien,KhaiNiem,giấy tờ chứng minh đã nộp tiền,,,
hanhviphaply_thuchiengiaovutaichinh,HanhViPhapLy,thực hiện nghĩa vụ tài chính,,,
dieu_189_2024,DieuLuat,Điều 189. Đất có mặt nước ven biển,189.0,2024.0,"Điều 189.

Đất có mặt nước ven biển
1. Đất có mặt nước ven biển được Nhà nước giao đất, cho thuê đất đối với tổ chức kinh tế, cá nhân,
người gốc Việt Nam định cư ở nước ngoài, tổ chức kinh tế có vốn đầu tư nước ngoài để sử dụng vào
các mục đích theo quy định của Luật này .
2. Việc sử dụng đất có mặt nước ven biển theo quy định sau đây: about:blank
a) Phù hợp với quy hoạch, kế hoạch sử dụng đất đã được cơ quan có thẩm quyền phê duyệt;
b) Bảo vệ đất, làm tăng sự bồi tụ đất ven biển;
c) Bảo vệ hệ sinh thái, môi trường và cảnh quan;
d) Không cản trở việc bảo vệ an ninh quốc gia và giao thông trên biển;
đ) Bảo vệ chất lượng nước khu vực ven biển; không gây nhiễm mặn các tầng chứa nước dưới đất.
3. Việc giao đất, cho thuê đất có mặt nước ven biển vào các mục đích nông nghiệp, phi nông nghiệp mà
không phải hoạt động lấn biển phải tuân thủ chế độ sử dụng các loại đất theo quy định của Luật này ,
quy định của Luật Biển Việt Nam , Luật Tài nguyên, môi trường biển và hải đảo  và luật khác có liên
quan."
khainiem_datcomatnuocvenbien,KhaiNiem,Đất có mặt nước ven biển,,,
dieu_6_2024,DieuLuat,Điều 6. Người chịu trách nhiệm trước Nhà nước đối với việc sử dụng đất,6.0,2024.0,"Điều 6.

Người chịu trách nhiệm trước Nhà nước đối với việc sử dụng đất
1. Người đại diện theo pháp luật của tổ chức trong nước, tổ chức kinh tế có vốn đầu tư nước ngoài;
người đứng đầu của tổ chức nước ngoài có chức năng ngoại giao đối với việc sử dụng đất của tổ chức
mình.
2. Chủ tịch Ủy ban nhân dân cấp xã đối với việc sử dụng đất nông nghiệp vào mục đích công ích; đất
phi nông nghiệp đã giao cho Ủy ban nhân dân cấp xã để sử dụng vào mục đích xây dựng trụ sở Ủy ban
nhân dân, các công trình công cộng phục vụ hoạt động văn hóa, giáo dục, y tế, thể dục, thể thao, vui
chơi, giải trí, chợ, nghĩa trang và công trình công cộng khác của xã, phường, thị trấn; đất tôn giáo, đất
tín ngưỡng chưa giao quản lý, sử dụng.
3. Người đại diện cho cộng đồng dân cư là trưởng thôn, làng, ấp, bản, bon, buôn, phum, sóc, tổ dân phố
và điểm dân cư tương tự hoặc người được cộng đồng dân cư thỏa thuận cử ra.
4. Người đại diện tổ chức tôn giáo, tổ chức tôn giáo trực thuộc đối với việc sử dụng đất của tổ chức tôn
giáo, tổ chức tôn giáo trực thuộc .
5. Cá nhân, người gốc Việt Nam định cư ở nước ngoài đối với việc sử dụng đất của mình.
6. Người có chung quyền sử dụng đất hoặc người đại diện cho nhóm người có chung quyền sử dụng
đất đối với việc sử dụng đất đó."
chuthe_nguoidaidientheophapluattocchuctrongnuoc,ChuThe,Người đại diện theo pháp luật của tổ chức trong nước,,,
chuthe_nguoidungdautochucnuocngoaicochucnangngoaigiao,ChuThe,Người đứng đầu của tổ chức nước ngoài có chức năng ngoại giao,,,
chuthe_nguoidaidienchocongdongdancu,ChuThe,Người đại diện cho cộng đồng dân cư,,,
chuthe_nguoidaientochuctongiao,ChuThe,Người đại diện tổ chức tôn giáo,,,
chuthe_nguoicochungquyensudungdat,ChuThe,Người có chung quyền sử dụng đất,,,
chuthe_nguoidaidienchonguoi,ChuThe,Người đại diện cho nhóm người,,,
dieu_18_2024,DieuLuat,Điều 18. Trách nhiệm của Nhà nước trong việc cung cấp thông tin đất đai,18.0,2024.0,"Điều 18.

Trách nhiệm của Nhà nước tr ong việc cung cấp thông tin đất đai
1. Bảo đảm quyền tiếp cận của người sử dụng đất và tổ chức, cá nhân khác đối với Hệ thống thông tin
quốc gia về đất đai theo quy định của pháp luật; ưu tiên lựa chọn hình thức phù hợp với phong tục, tập
quán và văn hóa truyền thống của từng dân tộc, từng vùng.
2. Công bố kịp thời, công khai thông tin thuộc Hệ thống thông tin quốc gia về đất đai cho người sử
dụng đất và tổ chức, cá nhân khác, trừ những thông tin thuộc bí mật nhà nước theo quy định của pháp
luật. about:blank
. Thông báo quyết định hành chính, hành vi hành chính trong lĩnh vực quản lý đất đai đến người sử
dụng đất và tổ chức, cá nhân khác bị ảnh hưởng quyền và lợi ích hợp pháp."
khainiem_thongtindatdai,KhaiNiem,thông tin đất đai,,,
khainiem_hethongthongtinquocgiadatdai,KhaiNiem,Hệ thống thông tin quốc gia về đất đai,,,
dieu_154_2024,DieuLuat,Điều 154,154.0,2024.0,"Điều 154.

Các khoản thu từ dịch vụ công về đất đai
1. Dịch vụ cung cấp thông tin, dữ liệu về đất đai.
2. Dịch vụ đo đạc địa chính.
3. Dịch vụ đăng ký đất đai, cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với
đất.
4. Dịch vụ tư vấn xác định giá đất.
5. Dịch vụ khác theo quy định của pháp luật."
khainiem_khoanthuthudichvucongvedatdai,KhaiNiem,Các khoản thu từ dịch vụ công về đất đai,,,
hanhviphaply_cungcapthongtinvedatdai,HanhViPhapLy,"Dịch vụ cung cấp thông tin, dữ liệu về đất đai",,,
hanhviphaply_dodacdiachinh,HanhViPhapLy,Dịch vụ đo đạc địa chính,,,
hanhviphaply_dangkyddatdaicapgiaychungnhan,HanhViPhapLy,"Dịch vụ đăng ký đất đai, cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất",,,
hanhviphaply_tuvanxacdinhgiadat,HanhViPhapLy,Dịch vụ tư vấn xác định giá đất,,,
hanhviphaply_dichvukhac,HanhViPhapLy,Dịch vụ khác theo quy định của pháp luật,,,
dieu_224_2024,DieuLuat,Điều 224. Nguyên tắc thực hiện thủ tục hành chính về đất đai,224.0,2024.0,"Điều 224.

Nguyên tắc thực hiện thủ tục hành chính về đất đai
1. Bảo đảm sự bình đẳng, khách quan, công khai, minh bạch và có sự phối hợp chặt chẽ, kịp thời, chính
xác giữa các cơ quan có thẩm quyền trong quá trình giải quyết thủ tục hành chính.
2. Bảo đảm phương thức thực hiện đơn giản, dễ hiểu, dễ thực hiện, lồng ghép trong việc giải quyết thủ
tục hành chính về đất đai, tiết kiệm thời gian, chi phí, công sức của tổ chức, cá nhân và cơ quan có
thẩm quyền góp phần cải cách thủ tục hành chính.
3. Tổ chức, cá nhân yêu cầu thực hiện thủ tục hành chính về đất đai chịu trách nhiệm trước pháp luật về
tính chính xác, trung thực của nội dung kê khai và các giấy tờ trong hồ sơ đã nộp.
4. Các thủ tục hành chính về đất đai được thực hiện bằng hình thức trực tiếp, qua hệ thống bưu chính
hoặc trên môi trường điện tử và có giá trị pháp lý như nhau .
5. Cơ quan giải quyết thủ tục hành chính về đất đai chịu trách nhiệm thực hiện đúng thẩm quyền và
thời gian theo quy định của pháp luật, không chịu trách nhiệm về những nội dung trong các văn bản,
giấy tờ có trong hồ sơ đã được cơ quan, người có thẩm quyền khác chấp thuận, thẩm định, phê duyệt
hoặc giải quyết trước đó."
khainiem_nguyentacthucthuthutuchinhvedatdai,KhaiNiem,Nguyên tắc thực hiện thủ tục hành chính về đất đai,,,
hanhviphaply_giaiquyetthutuchanhchinh,HanhViPhapLy,giải quyết thủ tục hành chính,,,
chuthe_coquangiaiquyetthutuchanhchinh,ChuThe,Cơ quan giải quyết thủ tục hành chính,,,
dieu_62_2024,DieuLuat,"Điều 62. Thời kỳ quy hoạch, kế hoạch sử dụng đất",62.0,2024.0,"Điều 62.

Thời kỳ quy hoạch, kế hoạch sử dụng đất
1. Thời kỳ, tầm nhìn quy hoạch sử dụng đất quốc gia, quy hoạch sử dụng đất quốc phòng và quy hoạch
sử dụng đất an ninh thực hiện theo quy định của Luật Quy hoạch .
2. Thời kỳ, tầm nhìn quy hoạch sử dụng đất cấp tỉnh thống nhất với thời kỳ, tầm nhìn của quy hoạch
tỉnh.
3. Thời kỳ quy hoạch sử dụng đất cấp huyện là 10 năm. Tầm nhìn quy hoạch sử dụng đất cấp huyện là
20 năm.
4. Thời kỳ kế hoạch sử dụng đất quốc gia, kế hoạch sử dụng đất cấp tỉnh là 05 năm; kế hoạch sử dụng
đất hằng năm cấp huyện được lập hằng năm."
khainiem_thoikiquyhoach,KhaiNiem,Thời kỳ quy hoạch,,,
khainiem_quyhoachsudungdatquocphong,KhaiNiem,quy hoạch sử dụng đất quốc phòng,,,
khainiem_quyhoachsudungdatanninh,KhaiNiem,quy hoạch sử dụng đất an ninh,,,
khainiem_luatquyhoach,KhaiNiem,Luật Quy hoạch,,,
khainiem_quyhoachsudungdatcaptinh,KhaiNiem,quy hoạch sử dụng đất cấp tỉnh,,,
khainiem_quyhoachtinh,KhaiNiem,quy hoạch tỉnh,,,
khainiem_kehoachsudungdatcaptinh,KhaiNiem,kế hoạch sử dụng đất cấp tỉnh,,,
khainiem_kehoachsudungdathangnamcaphuyen,KhaiNiem,kế hoạch sử dụng đất hằng năm cấp huyện,,,
dieu_39_2024,DieuLuat,Điều 39. Quyền và nghĩa vụ của cộng đồng dân cư sử dụng đất,39.0,2024.0,"Điều 39.

Quyền và nghĩa vụ của cộng đồng dân cư sử dụng đất
1. Cộng đồng dân cư sử dụng đất có quyền và nghĩa vụ chung quy định tại Điều 26 và Điều 31 của
Luật này .
2. Cộng đồng dân cư sử dụng đất có quyền và nghĩa vụ như quyền và nghĩa vụ của cá nhân có hình
thức sử dụng đất tương ứng, trừ quyền để thừa kế.
Trường hợp cộng đồng dân cư được Nhà nước giao đất không thu tiền sử dụng đất,  công nhận quyền
sử dụng đất theo hình thức giao đất không thu tiền sử dụng đất thì không có quyền chuyển đổi, chuyển
nhượng, tặng cho, cho thuê quyền sử dụng đất, thế chấp, góp vốn bằng quyền sử dụng đất.
Mục 4. QUYỀN VÀ NGHĨA  VỤ CỦA  TỔ CHỨC NƯỚC NGOÀI CÓ CHỨC NĂNG NGOẠI
GIAO, NGƯỜI GỐC VIỆT  NAM ĐỊNH CƯ Ở NƯỚC NGOÀI, TỔ CHỨC KINH TẾ CÓ VỐN
ĐẦU TƯ NƯỚC NGOÀI SỬ DỤNG ĐẤT"
dieuluat_26_2024,DieuLuat,Điều 26,26.0,2024.0,
dieuluat_31_2024,DieuLuat,Điều 31,31.0,2024.0,
dieu_175_2024,DieuLuat,Điều 175. Điều chỉnh thời hạn sử dụng đất của dự án đầu tư,175.0,2024.0,"Điều 175.

Điều chỉnh thời hạn sử dụng đất của dự án đầu tư
1. Việc điều chỉnh thời hạn sử dụng đất đối với dự án đầu tư có sử dụng đất khi chưa hết thời hạn sử
dụng đất phải đáp ứng các điều kiện sau đây:
a) Phù hợp với quy hoạch sử dụng đất cấp huyện;
b) Có văn bản đề nghị điều chỉnh thời hạn sử dụng đất của dự án đầu tư;
c) Đã hoàn thành nghĩa vụ tài chính về đất đai đối với Nhà nước theo quy định của pháp luật;
d) Không thuộc trường hợp thu hồi đất quy định tại Điều 81 của Luật này ;
đ) Có văn bản của cơ quan có thẩm quyền về việc điều chỉnh dự án đầu tư theo quy định của pháp luật
mà có thay đổi thời hạn hoạt động của dự án đầu tư;
e) Đáp ứng các điều kiện về môi trường theo quy định của pháp luật về bảo vệ môi trường.
2. Thời hạn sử dụng đất của dự án sau khi được điều chỉnh không quá thời hạn quy định tại điểm c
khoản 1 Điều 172 của Luật này .
Mục 2. CHẾ ĐỘ SỬ DỤNG ĐẤT"
